channel,rise_fall,sharp_flat,fingering/chord,lyrics,ipad_color(105),ipad_rows,ipad_col(107),length(109),height(110),flip_view,Bar No(40),Beats per Bar(40),tempo (40),Z-level,Content,
51,,,,,,322,30772,60,8,,200,200,200,1,,
51,,,,,,313,30772,60,8,,175,175,175,1,,
51,,,,,,331,30832,60,8,,225,225,225,1,,
51,,,,,,322,30832,60,8,,200,200,200,1,,
51,,,,,,313,30832,60,8,,175,175,175,1,,
51,,,,,,331,30832,55,8,,225,225,225,1,,
51,,,,,,322,30832,55,8,,200,200,200,1,,
51,,,,,,313,30832,55,8,,175,175,175,1,,
51,,,,,,331,30894,55,8,,225,225,225,1,,
51,,,,,,322,30894,55,8,,200,200,200,1,,
51,,,,,,313,30894,55,8,,175,175,175,1,,
51,,,,,,331,30894,55,8,,225,225,225,1,,
51,,,,,,322,30894,55,8,,200,200,200,1,,
51,,,,,,313,30894,55,8,,175,175,175,1,,
11,,,,,,51,31014,2,1386,,0,0,0,1,,
13,,,,,,200,31135,3,1236,,0,0,255,1,,
12,,,,,,200,31257,1,1236,,0,0,255,1,,
12,,,,,,200,31260,1,1236,,0,0,255,1,,
13,,,,,,200,31380,3,1236,,0,0,255,1,,
11,,,,,,51,31502,3,1386,,0,0,0,1,,
42,,,,,,,31014,491,,,64,4,,1,,
41,151,231,,,,191,31018,120,40,,64,1,58,1,0.258620689655172,
41,151,231,,,,191,31140,120,40,,64,2,58,1,0.258620689655172,
41,151,231,,,,191,31263,120,40,,64,3,58,1,0.258620689655172,
41,151,231,,,,191,31385,120,40,,64,4,58,1,0.258620689655172,
31,,,,,,51,31018,482,50,,255,255,255,1,64 of 71,
32,,,,,,101,31018,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,31018,482,50,,250,250,100,1,D,
39,,,,,,1,31018,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
51,,,,,,331,31018,60,8,,225,225,225,1,,
51,,,,,,322,31018,60,8,,200,200,200,1,,
51,,,,,,313,31018,60,8,,175,175,175,1,,
51,,,,,,331,31078,60,8,,225,225,225,1,,
51,,,,,,322,31078,60,8,,200,200,200,1,,
51,,,,,,313,31078,60,8,,175,175,175,1,,
51,,,,,,331,31078,60,8,,225,225,225,1,,
51,,,,,,322,31078,60,8,,200,200,200,1,,
51,,,,,,313,31078,60,8,,175,175,175,1,,
51,,,,,,331,31140,60,8,,225,225,225,1,,
51,,,,,,322,31140,60,8,,200,200,200,1,,
51,,,,,,313,31140,60,8,,175,175,175,1,,
51,,,,,,331,31140,60,8,,225,225,225,1,,
51,,,,,,322,31140,60,8,,200,200,200,1,,
51,,,,,,313,31140,60,8,,175,175,175,1,,
51,,,,,,331,31200,60,8,,225,225,225,1,,
51,,,,,,322,31200,60,8,,200,200,200,1,,
51,,,,,,313,31200,60,8,,175,175,175,1,,
51,,,,,,331,31200,60,8,,225,225,225,1,,
51,,,,,,322,31200,60,8,,200,200,200,1,,
51,,,,,,313,31200,60,8,,175,175,175,1,,
51,,,,,,331,31263,60,8,,225,225,225,1,,
51,,,,,,322,31263,60,8,,200,200,200,1,,
51,,,,,,313,31263,60,8,,175,175,175,1,,
51,,,,,,331,31263,60,8,,225,225,225,1,,
51,,,,,,322,31263,60,8,,200,200,200,1,,
51,,,,,,313,31263,60,8,,175,175,175,1,,
51,,,,,,331,31323,60,8,,225,225,225,1,,
51,,,,,,322,31323,60,8,,200,200,200,1,,
51,,,,,,313,31323,60,8,,175,175,175,1,,
51,,,,,,331,31323,60,8,,225,225,225,1,,
51,,,,,,322,31323,60,8,,200,200,200,1,,
51,,,,,,313,31323,60,8,,175,175,175,1,,
51,,,,,,331,31385,60,8,,225,225,225,1,,
51,,,,,,322,31385,60,8,,200,200,200,1,,
51,,,,,,313,31385,60,8,,175,175,175,1,,
51,,,,,,331,31385,55,8,,225,225,225,1,,
51,,,,,,322,31385,55,8,,200,200,200,1,,
51,,,,,,313,31385,55,8,,175,175,175,1,,
51,,,,,,331,31445,55,8,,225,225,225,1,,
51,,,,,,322,31445,55,8,,200,200,200,1,,
51,,,,,,313,31445,55,8,,175,175,175,1,,
11,,,,,,51,31505,2,1386,,0,0,0,1,,
13,,,,,,200,31626,3,1236,,0,0,255,1,,
12,,,,,,200,31748,1,1236,,0,0,255,1,,
12,,,,,,200,31751,1,1236,,0,0,255,1,,
13,,,,,,200,31871,3,1236,,0,0,255,1,,
11,,,,,,51,31993,3,1386,,0,0,0,1,,
42,,,,,,,31505,491,,,65,4,,1,,
41,151,231,,,,191,31509,120,40,,65,1,58,1,0.258620689655172,
41,151,231,,,,191,31631,120,40,,65,2,58,1,0.258620689655172,
41,151,231,,,,191,31754,120,40,,65,3,58,1,0.258620689655172,
41,151,231,,,,191,31876,120,40,,65,4,58,1,0.258620689655172,
31,,,,,,51,31509,482,50,,255,255,255,1,65 of 71,
32,,,,,,101,31509,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,31509,482,50,,250,250,100,1,D,
39,,,,,,1,31509,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
51,,,,,,331,31509,60,8,,225,225,225,1,,
51,,,,,,322,31509,60,8,,200,200,200,1,,
51,,,,,,331,31569,60,8,,225,225,225,1,,
51,,,,,,322,31569,60,8,,200,200,200,1,,
51,,,,,,331,31631,60,8,,225,225,225,1,,
51,,,,,,322,31631,60,8,,200,200,200,1,,
51,,,,,,331,31691,55,8,,225,225,225,1,,
51,,,,,,322,31691,55,8,,200,200,200,1,,
51,,,,,,331,31754,237,8,,225,225,225,1,,
51,,,,,,322,31754,237,8,,200,200,200,1,,
51,,,,,,313,31754,237,8,,175,175,175,1,,
51,,,,,,304,31754,237,8,,150,150,150,1,,
51,,,,,,295,31754,237,8,,125,125,125,1,,
11,,,,,,51,31996,2,1386,,0,0,0,1,,
13,,,,,,200,32117,3,1236,,0,0,255,1,,
12,,,,,,200,32239,1,1236,,0,0,255,1,,
12,,,,,,200,32242,1,1236,,0,0,255,1,,
13,,,,,,200,32362,3,1236,,0,0,255,1,,
11,,,,,,51,32484,3,1386,,0,0,0,1,,
42,,,,,,,31996,491,,1,66,4,,1,,
41,151,231,,,,191,32000,120,40,,66,1,58,1,0.258620689655172,
41,151,231,,,,191,32122,120,40,,66,2,58,1,0.258620689655172,
41,151,231,,,,191,32245,120,40,,66,3,58,1,0.258620689655172,
41,151,231,,,,191,32367,120,40,,66,4,58,1,0.258620689655172,
31,,,,,,51,32000,482,50,,255,255,255,1,66 of 71,
32,,,,,,101,32000,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,32000,482,50,,250,250,100,1,D,
39,,,,,,1,32000,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
71,,,,,,1226,32321,160,8,,45,255,45,3,,
71,,,,,,1401,32321,160,8,,45,255,45,3,,
51,,,,,,331,32000,177,8,,225,225,225,1,,
51,,,,,,322,32000,177,8,,200,200,200,1,,
51,,,,,,313,32000,177,8,,175,175,175,1,,
51,,,,,,304,32000,177,8,,150,150,150,1,,
51,,,,,,295,32000,177,8,,125,125,125,1,,
51,,,,,,331,32182,55,8,,225,225,225,1,,
51,,,,,,322,32182,55,8,,200,200,200,1,,
51,,,,,,313,32182,55,8,,175,175,175,1,,
51,,,,,,304,32182,55,8,,150,150,150,1,,
51,,,,,,295,32182,55,8,,125,125,125,1,,
51,,,,,,331,32245,237,8,,225,225,225,1,,
51,,,,,,322,32245,237,8,,200,200,200,1,,
51,,,,,,313,32245,237,8,,175,175,175,1,,
51,,,,,,304,32245,237,8,,150,150,150,1,,
51,,,,,,295,32245,237,8,,125,125,125,1,,
11,,,,,,51,32487,2,1386,,0,0,0,1,,
13,,,,,,200,32608,3,1236,,0,0,255,1,,
12,,,,,,200,32730,1,1236,,0,0,255,1,,
12,,,,,,200,32733,1,1236,,0,0,255,1,,
13,,,,,,200,32853,3,1236,,0,0,255,1,,
11,,,,,,51,32975,3,1386,,0,0,0,1,,
42,,,,,,,32487,491,,,67,4,,1,,
41,151,231,,,,191,32491,120,40,,67,1,58,1,0.258620689655172,
41,151,231,,,,191,32613,120,40,,67,2,58,1,0.258620689655172,
41,151,231,,,,191,32736,120,40,,67,3,58,1,0.258620689655172,
41,151,231,,,,191,32858,120,40,,67,4,58,1,0.258620689655172,
31,,,,,,51,32491,482,50,,255,255,255,1,67 of 71,
32,,,,,,101,32491,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,32491,482,50,,250,250,100,1,D,
39,,,,,,1,32491,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
51,,,,,,331,32491,482,8,,225,225,225,1,,
51,,,,,,322,32491,482,8,,200,200,200,1,,
51,,,,,,313,32491,482,8,,175,175,175,1,,
11,,,,,,51,32978,2,1386,,0,0,0,1,,
13,,,,,,200,33099,3,1236,,0,0,255,1,,
12,,,,,,200,33221,1,1236,,0,0,255,1,,
12,,,,,,200,33224,1,1236,,0,0,255,1,,
13,,,,,,200,33344,3,1236,,0,0,255,1,,
11,,,,,,51,33466,3,1386,,0,0,0,1,,
42,,,,,,,32978,491,,,68,4,,1,,
41,151,231,,,,191,32982,120,40,,68,1,50,1,0.3,
41,151,231,,,,191,33104,120,40,,68,2,50,1,0.3,
41,151,231,,,,191,33227,120,40,,68,3,50,1,0.3,
41,151,231,,,,191,33349,120,40,,68,4,50,1,0.3,
31,,,,,,51,32982,482,50,,255,255,255,1,68 of 71,
32,,,,,,101,32982,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,32982,482,50,,250,250,100,1,D,
39,,,,,,1,32982,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
51,,,,,,331,32982,60,8,,225,225,225,1,,
51,,,,,,322,32982,60,8,,200,200,200,1,,
51,,,,,,313,32982,60,8,,175,175,175,1,,
51,,,,,,331,32982,55,8,,225,225,225,1,,
51,,,,,,322,32982,55,8,,200,200,200,1,,
51,,,,,,313,32982,55,8,,175,175,175,1,,
51,,,,,,331,32982,55,8,,225,225,225,1,,
51,,,,,,322,32982,55,8,,200,200,200,1,,
51,,,,,,313,32982,55,8,,175,175,175,1,,
51,,,,,,331,32982,55,8,,225,225,225,1,,
51,,,,,,322,32982,55,8,,200,200,200,1,,
51,,,,,,313,32982,55,8,,175,175,175,1,,
51,,,,,,331,33042,60,8,,225,225,225,1,,
51,,,,,,322,33042,60,8,,200,200,200,1,,
51,,,,,,313,33042,60,8,,175,175,175,1,,
51,,,,,,331,33042,55,8,,225,225,225,1,,
51,,,,,,322,33042,55,8,,200,200,200,1,,
51,,,,,,313,33042,55,8,,175,175,175,1,,
51,,,,,,331,33104,55,8,,225,225,225,1,,
51,,,,,,322,33104,55,8,,200,200,200,1,,
51,,,,,,313,33104,55,8,,175,175,175,1,,
51,,,,,,331,33104,60,8,,225,225,225,1,,
51,,,,,,322,33104,60,8,,200,200,200,1,,
51,,,,,,313,33104,60,8,,175,175,175,1,,
51,,,,,,331,33164,55,8,,225,225,225,1,,
51,,,,,,322,33164,55,8,,200,200,200,1,,
51,,,,,,313,33164,55,8,,175,175,175,1,,
51,,,,,,331,33164,55,8,,225,225,225,1,,
51,,,,,,322,33164,55,8,,200,200,200,1,,
51,,,,,,313,33164,55,8,,175,175,175,1,,
51,,,,,,331,33227,237,8,,225,225,225,1,,
51,,,,,,322,33227,237,8,,200,200,200,1,,
51,,,,,,313,33227,237,8,,175,175,175,1,,
11,,,,,,51,33469,2,1386,,0,0,0,1,,
13,,,,,,200,33590,3,1236,,0,0,255,1,,
12,,,,,,200,33712,1,1236,,0,0,255,1,,
12,,,,,,200,33715,1,1236,,0,0,255,1,,
13,,,,,,200,33835,3,1236,,0,0,255,1,,
11,,,,,,51,33957,3,1386,,0,0,0,1,,
42,,,,,,,33469,491,,1,69,4,,1,,
41,151,231,,,,191,33473,120,40,,69,1,50,1,0.3,
41,151,231,,,,191,33595,120,40,,69,2,50,1,0.3,
41,151,231,,,,191,33718,120,40,,69,3,50,1,0.3,
41,151,231,,,,191,33840,120,40,,69,4,50,1,0.3,
31,,,,,,51,33473,482,50,,255,255,255,1,69 of 71,
32,,,,,,101,33473,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,33473,482,50,,250,250,100,1,D,
39,,,,,,1,33473,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
51,,,,,,331,33473,60,8,,225,225,225,1,,
51,,,,,,322,33473,60,8,,200,200,200,1,,
51,,,,,,313,33473,60,8,,175,175,175,1,,
51,,,,,,331,33473,55,8,,225,225,225,1,,
51,,,,,,322,33473,55,8,,200,200,200,1,,
51,,,,,,313,33473,55,8,,175,175,175,1,,
51,,,,,,331,33473,55,8,,225,225,225,1,,
51,,,,,,322,33473,55,8,,200,200,200,1,,
51,,,,,,313,33473,55,8,,175,175,175,1,,
51,,,,,,331,33533,60,8,,225,225,225,1,,
51,,,,,,322,33533,60,8,,200,200,200,1,,
51,,,,,,313,33533,60,8,,175,175,175,1,,
51,,,,,,331,33533,55,8,,225,225,225,1,,
51,,,,,,322,33533,55,8,,200,200,200,1,,
51,,,,,,313,33533,55,8,,175,175,175,1,,
51,,,,,,331,33595,60,8,,225,225,225,1,,
51,,,,,,322,33595,60,8,,200,200,200,1,,
51,,,,,,313,33595,60,8,,175,175,175,1,,
51,,,,,,331,33595,55,8,,225,225,225,1,,
51,,,,,,322,33595,55,8,,200,200,200,1,,
51,,,,,,313,33595,55,8,,175,175,175,1,,
51,,,,,,331,33655,55,8,,225,225,225,1,,
51,,,,,,322,33655,55,8,,200,200,200,1,,
51,,,,,,313,33655,55,8,,175,175,175,1,,
51,,,,,,331,33655,55,8,,225,225,225,1,,
51,,,,,,322,33655,55,8,,200,200,200,1,,
51,,,,,,313,33655,55,8,,175,175,175,1,,
51,,,,,,331,33718,237,8,,225,225,225,1,,
51,,,,,,322,33718,237,8,,200,200,200,1,,
51,,,,,,313,33718,237,8,,175,175,175,1,,
11,,,,,,51,33960,2,1386,,0,0,0,1,,
13,,,,,,200,34081,3,1236,,0,0,255,1,,
12,,,,,,200,34203,1,1236,,0,0,255,1,,
12,,,,,,200,34206,1,1236,,0,0,255,1,,
13,,,,,,200,34326,3,1236,,0,0,255,1,,
11,,,,,,51,34448,3,1386,,0,0,0,1,,
42,,,,,,,33960,491,,,70,4,,1,,
41,151,231,,,,191,33964,120,40,,70,1,50,1,0.3,
41,151,231,,,,191,34086,120,40,,70,2,50,1,0.3,
41,151,231,,,,191,34209,120,40,,70,3,50,1,0.3,
41,151,231,,,,191,34331,120,40,,70,4,50,1,0.3,
31,,,,,,51,33964,482,50,,255,255,255,1,70 of 71,
32,,,,,,101,33964,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,33964,482,50,,250,250,100,1,D,
39,,,,,,1,33964,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
51,,,,,,331,33964,237,8,,225,225,225,1,,
51,,,,,,322,33964,237,8,,200,200,200,1,,
51,,,,,,331,34209,237,8,,225,225,225,1,,
51,,,,,,322,34209,237,8,,200,200,200,1,,
11,,,,,,51,34451,2,1386,,0,0,0,1,,
13,,,,,,200,34572,3,1236,,0,0,255,1,,
12,,,,,,200,34694,1,1236,,0,0,255,1,,
12,,,,,,200,34697,1,1236,,0,0,255,1,,
13,,,,,,200,34817,3,1236,,0,0,255,1,,
11,,,,,,51,34939,3,1386,,0,0,0,1,,
42,,,,,,,34451,491,,,71,4,,1,,
41,151,231,,,,191,34455,120,40,,71,1,50,1,0.3,
41,151,231,,,,191,34577,120,40,,71,2,50,1,0.3,
41,151,231,,,,191,34700,120,40,,71,3,50,1,0.3,
41,151,231,,,,191,34822,120,40,,71,4,50,1,0.3,
31,,,,,,51,34455,482,50,,255,255,255,1,71 of 71,
32,,,,,,101,34455,482,50,,255,255,255,1,4 / 4,
33,,,,,,151,34455,482,50,,250,250,100,1,D,
39,,,,,,1,34455,1000,50,,255,255,255,1, Meditation - by Thais, Piano  
51,,,,,,331,34455,482,8,,225,225,225,1,,
11,,,,,,50,78,3,1386,,,,,1,,
21,,,,,,586,83,34861,3,,0,0,0,1,,
21,,,,,,636,83,34861,3,,0,0,0,1,,
21,,,,,,686,83,34861,3,,0,0,0,1,,
21,,,,,,736,83,34861,3,,0,0,0,1,,
21,,,,,,786,83,34861,3,,0,0,0,1,,
21,,,,,,1061,83,34861,3,,0,0,0,1,,
21,,,,,,1111,83,34861,3,,0,0,0,1,,
21,,,,,,1161,83,34861,3,,0,0,0,1,,
21,,,,,,1211,83,34861,3,,0,0,0,1,,
21,,,,,,1261,83,34861,3,,0,0,0,1,,
30,,,,,,1,10,,,,,,,1,Title,
30,,,,,,51,10,,,,,,,1,Bar,
30,,,,,,101,10,,,,,,,1,Time  ,
30,,,,,,151,10,,,,,,,1,Key,
30,,,,,,201,10,,,,,,,1,Tempo,
30,,,,,,276,10,,,,,,,1,Vol,
30,,,,,,575,10,,,,,,,1,F,
30,,,,,,625,10,,,,,,,1,D,
30,,,,,,675,10,,,,,,,1,B,
30,,,,,,725,10,,,,,,,1,G,
30,,,,,,775,10,,,,,,,1,E,
30,,,,,,825,10,,,,,,,1,,
30,,,,,,1050,10,,,,,,,1,A,
30,,,,,,1100,10,,,,,,,1,F,
30,,,,,,1150,10,,,,,,,1,D,
30,,,,,,1200,10,,,,,,,1,B,
30,,,,,,1250,10,,,,,,,1,G,
61,,,,,,1312,75,75,1,,100,100,100,1,,
52,,,,,,937,146,53,1,,255,133,133,3,,
61,,,,,,837,135,75,1,,100,100,100,1,,
61,,,,,,887,135,75,1,,100,100,100,1,,
61,,,,,,937,135,75,1,,100,100,100,1,,
52,,,,,,887,208,53,1,,0,89,162,3,,
61,,,,,,837,197,75,1,,100,100,100,1,,
61,,,,,,887,197,75,1,,100,100,100,1,,
52,,,,,,1161,207,55,3,,150,150,150,3,,
52,,,,,,1111,268,53,3,,255,133,133,3,,
52,,,,,,1061,390,55,3,,150,150,150,3,,
61,,,,,,1012,380,75,1,,100,100,100,1,,
52,,,,,,636,452,55,3,,255,133,133,3,,
61,,,,,,1012,442,75,1,,100,100,100,1,,
61,,,,,,962,442,75,1,,100,100,100,1,,
61,,,,,,1312,566,75,1,,100,100,100,1,,
52,,,,,,937,637,53,1,,255,133,133,3,,
61,,,,,,837,626,75,1,,100,100,100,1,,
61,,,,,,887,626,75,1,,100,100,100,1,,
61,,,,,,937,626,75,1,,100,100,100,1,,
52,,,,,,887,699,53,1,,0,89,162,3,,
61,,,,,,837,688,75,1,,100,100,100,1,,
61,,,,,,887,688,75,1,,100,100,100,1,,
52,,,,,,1161,698,55,3,,150,150,150,3,,
52,,,,,,1111,759,53,3,,255,133,133,3,,
52,,,,,,1061,881,55,3,,150,150,150,3,,
61,,,,,,1012,871,75,1,,100,100,100,1,,
52,,,,,,636,943,55,3,,255,133,133,3,,
61,,,,,,1012,933,75,1,,100,100,100,1,,
61,,,,,,962,933,75,1,,100,100,100,1,,
61,,,,,,1312,1057,75,1,,100,100,100,1,,
52,,,,,,937,1128,53,1,,255,133,133,3,,
61,,,,,,837,1117,75,1,,100,100,100,1,,
61,,,,,,887,1117,75,1,,100,100,100,1,,
61,,,,,,937,1117,75,1,,100,100,100,1,,
52,,,,,,887,1190,53,1,,0,89,162,3,,
61,,,,,,837,1179,75,1,,100,100,100,1,,
61,,,,,,887,1179,75,1,,100,100,100,1,,
52,,,,,,1161,1189,55,3,,150,150,150,3,,
52,,,,,,1111,1250,53,3,,255,133,133,3,,
52,,,,,,1061,1372,55,3,,150,150,150,3,,
61,,,,,,1012,1362,75,1,,100,100,100,1,,
52,,,,,,636,1434,55,3,,255,133,133,3,,
61,,,,,,1012,1424,75,1,,100,100,100,1,,
61,,,,,,962,1424,75,1,,100,100,100,1,,
61,,,,,,1312,1548,75,1,,100,100,100,1,,
52,,,,,,937,1619,53,1,,255,133,133,3,,
61,,,,,,837,1608,75,1,,100,100,100,1,,
61,,,,,,887,1608,75,1,,100,100,100,1,,
61,,,,,,937,1608,75,1,,100,100,100,1,,
52,,,,,,887,1681,53,1,,0,89,162,3,,
61,,,,,,837,1670,75,1,,100,100,100,1,,
61,,,,,,887,1670,75,1,,100,100,100,1,,
52,,,,,,1161,1680,55,3,,150,150,150,3,,
52,,,,,,1111,1741,53,3,,255,133,133,3,,
52,,,,,,1061,1863,55,3,,150,150,150,3,,
61,,,,,,1012,1853,75,1,,100,100,100,1,,
52,,,,,,636,1925,55,3,,255,133,133,3,,
61,,,,,,1012,1915,75,1,,100,100,100,1,,
61,,,,,,962,1915,75,1,,100,100,100,1,,
61,,,,,,1312,2039,75,1,,100,100,100,1,,
52,,,,,,937,2110,53,1,,255,133,133,3,,
61,,,,,,837,2099,75,1,,100,100,100,1,,
61,,,,,,887,2099,75,1,,100,100,100,1,,
61,,,,,,937,2099,75,1,,100,100,100,1,,
52,,,,,,887,2172,53,1,,0,89,162,3,,
61,,,,,,837,2161,75,1,,100,100,100,1,,
61,,,,,,887,2161,75,1,,100,100,100,1,,
52,,,,,,1161,2171,55,3,,150,150,150,3,,
52,,,,,,1111,2232,53,3,,255,133,133,3,,
52,,,,,,1061,2354,55,3,,150,150,150,3,,
61,,,,,,1012,2344,75,1,,100,100,100,1,,
52,,,,,,636,2416,55,3,,255,133,133,3,,
61,,,,,,1012,2406,75,1,,100,100,100,1,,
61,,,,,,962,2406,75,1,,100,100,100,1,,
52,,,,,,1261,2541,53,3,,165,76,5,3,,
61,,,,,,837,2590,75,1,,100,100,100,1,,
52,,,,,,1161,2600,55,3,,150,150,150,3,,
52,,,,,,736,2723,53,3,,165,76,5,3,,
52,,,,,,686,2785,55,3,,150,150,150,3,,
61,,,,,,1012,2775,75,1,,100,100,100,1,,
52,,,,,,636,2845,55,3,,150,150,150,3,,
52,,,,,,912,2846,53,1,,165,76,5,3,,
61,,,,,,1012,2835,75,1,,100,100,100,1,,
61,,,,,,962,2835,75,1,,100,100,100,1,,
61,,,,,,912,2835,75,1,,100,100,100,1,,
52,,,,,,862,2908,53,1,,0,176,0,3,,
61,,,,,,1012,2897,75,1,,100,100,100,1,,
61,,,,,,962,2897,75,1,,100,100,100,1,,
61,,,,,,912,2897,75,1,,100,100,100,1,,
61,,,,,,862,2897,75,1,,100,100,100,1,,
61,,,,,,1312,3021,75,1,,100,100,100,1,,
61,,,,,,837,3081,75,1,,100,100,100,1,,
61,,,,,,887,3081,75,1,,100,100,100,1,,
52,,,,,,1211,3092,53,3,,0,176,0,3,,
61,,,,,,837,3143,75,1,,100,100,100,1,,
52,,,,,,786,3214,53,3,,154,132,0,3,,
52,,,,,,736,3337,53,3,,165,76,5,3,,
52,,,,,,962,3337,53,1,,154,132,0,3,,
61,,,,,,1012,3326,75,1,,100,100,100,1,,
61,,,,,,962,3326,75,1,,100,100,100,1,,
52,,,,,,686,3399,53,3,,0,176,0,3,,
52,,,,,,912,3399,53,1,,165,76,5,3,,
61,,,,,,1012,3388,75,1,,100,100,100,1,,
61,,,,,,962,3388,75,1,,100,100,100,1,,
61,,,,,,912,3388,75,1,,100,100,100,1,,
61,,,,,,1312,3512,75,1,,100,100,100,1,,
61,,,,,,837,3572,75,1,,100,100,100,1,,
61,,,,,,887,3572,75,1,,100,100,100,1,,
52,,,,,,1211,3583,53,3,,0,176,0,3,,
61,,,,,,837,3634,75,1,,100,100,100,1,,
52,,,,,,1161,3644,55,3,,150,150,150,3,,
52,,,,,,786,3705,53,3,,154,132,0,3,,
52,,,,,,736,3768,53,3,,165,76,5,3,,
52,,,,,,686,3827,55,3,,150,150,150,3,,
61,,,,,,1012,3817,75,1,,100,100,100,1,,
52,,,,,,912,3890,53,1,,165,76,5,3,,
61,,,,,,1012,3879,75,1,,100,100,100,1,,
61,,,,,,962,3879,75,1,,100,100,100,1,,
61,,,,,,912,3879,75,1,,100,100,100,1,,
52,,,,,,786,4074,53,3,,154,132,0,3,,
52,,,,,,736,4136,53,3,,165,76,5,3,,
52,,,,,,1211,4259,53,3,,0,176,0,3,,
52,,,,,,1161,4380,115,3,,150,150,150,3,,
52,,,,,,736,4381,53,3,,165,76,5,3,,
52,,,,,,636,4440,55,3,,150,150,150,3,,
52,,,,,,736,4565,53,3,,165,76,5,3,,
52,,,,,,1061,4565,53,3,,0,89,162,3,,
52,,,,,,1161,4749,55,3,,150,150,150,3,,
52,,,,,,1111,4872,113,3,,255,133,133,3,,
52,,,,,,686,4872,53,3,,0,176,0,3,,
52,,,,,,586,4932,53,3,,255,133,133,3,,
61,,,,,,1312,4985,75,1,,100,100,100,1,,
52,,,,,,937,5056,53,1,,255,133,133,3,,
61,,,,,,837,5045,75,1,,100,100,100,1,,
61,,,,,,887,5045,75,1,,100,100,100,1,,
61,,,,,,937,5045,75,1,,100,100,100,1,,
52,,,,,,887,5118,53,1,,0,89,162,3,,
61,,,,,,837,5107,75,1,,100,100,100,1,,
61,,,,,,887,5107,75,1,,100,100,100,1,,
52,,,,,,1161,5117,55,3,,150,150,150,3,,
52,,,,,,1111,5178,53,3,,255,133,133,3,,
52,,,,,,1061,5300,55,3,,150,150,150,3,,
61,,,,,,1012,5290,75,1,,100,100,100,1,,
52,,,,,,636,5362,55,3,,255,133,133,3,,
61,,,,,,1012,5352,75,1,,100,100,100,1,,
61,,,,,,962,5352,75,1,,100,100,100,1,,
61,,,,,,1312,5476,75,1,,100,100,100,1,,
52,,,,,,937,5547,53,1,,255,133,133,3,,
61,,,,,,837,5536,75,1,,100,100,100,1,,
61,,,,,,887,5536,75,1,,100,100,100,1,,
61,,,,,,937,5536,75,1,,100,100,100,1,,
52,,,,,,887,5609,53,1,,0,89,162,3,,
61,,,,,,837,5598,75,1,,100,100,100,1,,
61,,,,,,887,5598,75,1,,100,100,100,1,,
52,,,,,,1161,5608,55,3,,150,150,150,3,,
52,,,,,,1111,5669,53,3,,255,133,133,3,,
52,,,,,,1061,5791,55,3,,150,150,150,3,,
61,,,,,,1012,5781,75,1,,100,100,100,1,,
52,,,,,,636,5853,55,3,,255,133,133,3,,
61,,,,,,1012,5843,75,1,,100,100,100,1,,
61,,,,,,962,5843,75,1,,100,100,100,1,,
61,,,,,,1312,5967,75,1,,100,100,100,1,,
52,,,,,,937,6038,53,1,,255,133,133,3,,
61,,,,,,837,6027,75,1,,100,100,100,1,,
61,,,,,,887,6027,75,1,,100,100,100,1,,
61,,,,,,937,6027,75,1,,100,100,100,1,,
52,,,,,,887,6100,53,1,,0,89,162,3,,
61,,,,,,837,6089,75,1,,100,100,100,1,,
61,,,,,,887,6089,75,1,,100,100,100,1,,
52,,,,,,1161,6099,55,3,,150,150,150,3,,
52,,,,,,1111,6160,53,3,,255,133,133,3,,
52,,,,,,1061,6282,55,3,,150,150,150,3,,
61,,,,,,1012,6272,75,1,,100,100,100,1,,
52,,,,,,636,6344,55,3,,255,133,133,3,,
61,,,,,,1012,6334,75,1,,100,100,100,1,,
61,,,,,,962,6334,75,1,,100,100,100,1,,
61,,,,,,1312,6458,75,1,,100,100,100,1,,
61,,,,,,837,6518,75,1,,100,100,100,1,,
61,,,,,,887,6518,75,1,,100,100,100,1,,
61,,,,,,937,6518,75,1,,100,100,100,1,,
52,,,,,,1261,6529,53,3,,165,76,5,3,,
61,,,,,,837,6580,75,1,,100,100,100,1,,
61,,,,,,887,6580,75,1,,100,100,100,1,,
52,,,,,,837,6651,53,1,,130,45,255,3,,
61,,,,,,837,6640,75,1,,100,100,100,1,,
52,,,,,,786,6714,53,3,,154,132,0,3,,
52,,,,,,736,6774,53,3,,165,76,5,3,,
52,,,,,,1012,6774,53,1,,130,45,255,3,,
61,,,,,,1012,6763,75,1,,100,100,100,1,,
52,,,,,,962,6836,53,1,,154,132,0,3,,
61,,,,,,1012,6825,75,1,,100,100,100,1,,
61,,,,,,962,6825,75,1,,100,100,100,1,,
61,,,,,,1312,6949,75,1,,100,100,100,1,,
